index,"movie","name","point"
2,"뺑반","rlac****","1"
3,"신과함께-인과 연","high****","10"
4,"뺑반","thsr****","10"
5,"몬스터 호텔 3","high****","10"
6,"뺑반","zkst****","1"
7,"디스트릭트 9","hans****","10"
8,"극한직업","sonm****","10"
9,"드래곤 길들이기 3","rund****","10"
10,"언더독","dbsk****","10"
11,"주먹왕 랄프 2: 인터넷 속으로","high****","10"
12,"극장판 헬로카봇:옴파로스 섬의 비밀","dudf****","10"
13,"레옹","kwon****","8"
14,"극한직업","wonk****","8"
15,"극한직업","jiun****","10"
16,"PMC: 더 벙커","jinq****","1"
17,"그린 북","hyer****","9"
18,"와일드 카드","mich****","10"
19,"극한직업","dhkd****","10"
20,"뺑반","whm0****","10"
21,"극한직업","gold****","10"
22,"뺑반","7cas****","9"
23,"극한직업","sont****","8"
24,"글래스","nals****","6"
25,"뺑반","nado****","1"
26,"인비저블 게스트","quf2****","10"
27,"뺑반","llll****","10"
28,"뺑반","s100****","10"
29,"뺑반","jeon****","1"
30,"극한직업","shar****","9"
31,"신비한 동물들과 그린델왈드의 범죄","gumd****","6"
32,"극한직업","suh5****","10"
33,"퍼시픽 림: 업라이징","craz****","7"
34,"극한직업","ahgu****","10"
35,"극한직업","jang****","10"
36,"극한직업","wnsd****","10"
37,"극한직업","oooo****","8"
38,"드래곤 길들이기 3","curr****","9"
39,"극한직업","chan****","10"
40,"뺑반","rlfo****","1"
41,"극한직업","dalk****","10"
42,"내안의 그놈","gumd****","8"
43,"드래곤 길들이기 3","mg_1****","1"
44,"독전","jhjj****","6"
45,"뺑반","hype****","6"
46,"극장판 헬로카봇:옴파로스 섬의 비밀","yje0****","10"
47,"극장판 헬로카봇:옴파로스 섬의 비밀","nabo****","10"
48,"섹시한 미녀는 괴로워","nba1****","10"
49,"극한직업","jami****","4"
50,"극한직업","tlsd****","10"
51,"인생 후르츠","zzan****","8"
52,"올레","ggor****","1"
53,"창궐","b102****","2"
54,"뺑반","ksyc****","10"
55,"극한직업","yar0****","10"
56,"베일리 어게인","kshk****","10"
57,"빅매치","youn****","1"
58,"극한직업","ysi7****","10"
59,"극한직업","b102****","10"
60,"극한직업","wodu****","10"
61,"극한직업","hear****","10"
62,"극한직업","heav****","10"
63,"뺑반","yuye****","1"
64,"극장판 헬로카봇:옴파로스 섬의 비밀","rive****","8"
65,"극장판 헬로카봇:옴파로스 섬의 비밀","9921****","10"
66,"드래곤 길들이기 3","wonh****","10"
67,"아쿠아맨","as12****","9"
68,"극장판 헬로카봇:옴파로스 섬의 비밀","psyo****","10"
69,"극한직업","suny****","10"
70,"뺑반","leeh****","6"
71,"극장판 헬로카봇:옴파로스 섬의 비밀","pooh****","10"
72,"극장판 헬로카봇:옴파로스 섬의 비밀","cute****","8"
73,"극장판 헬로카봇:옴파로스 섬의 비밀","adon****","10"
74,"극장판 헬로카봇:옴파로스 섬의 비밀","yewo****","10"
75,"극한직업","park****","10"
76,"헌티드 맨션","smch****","10"
77,"극장판 헬로카봇:옴파로스 섬의 비밀","baek****","10"
78,"뺑반","pano****","8"
79,"극장판 헬로카봇:옴파로스 섬의 비밀","ther****","10"
80,"극장판 헬로카봇:옴파로스 섬의 비밀","jura****","10"
81,"극장판 헬로카봇:옴파로스 섬의 비밀","aqua****","10"
82,"몬스터 파크","sunr****","10"
83,"퍼시픽 림","enbi****","1"
84,"극장판 헬로카봇:옴파로스 섬의 비밀","hotc****","10"
85,"극한직업","sun3****","8"
86,"극한직업","bigd****","8"
87,"극한직업","bigd****","8"
88,"극장판 헬로카봇:옴파로스 섬의 비밀","litt****","10"
89,"극장판 헬로카봇:옴파로스 섬의 비밀","flig****","8"
90,"극장판 헬로카봇:옴파로스 섬의 비밀","nima****","10"
91,"극장판 헬로카봇:옴파로스 섬의 비밀","tlfl****","8"
92,"극한직업","dama****","10"
93,"뺑반","csb0****","10"
94,"뺑반","csb0****","10"
95,"극장판 헬로카봇:옴파로스 섬의 비밀","gnjf****","10"
96,"극장판 헬로카봇:옴파로스 섬의 비밀","kmhi****","10"
97,"극장판 헬로카봇:옴파로스 섬의 비밀","009c****","8"
98,"극장판 헬로카봇:옴파로스 섬의 비밀","love****","10"
99,"극장판 헬로카봇:옴파로스 섬의 비밀","aura****","8"
100,"극장판 헬로카봇:옴파로스 섬의 비밀","hjy2****","10"
101,"극장판 헬로카봇:옴파로스 섬의 비밀","seoi****","10"
102,"극장판 헬로카봇:옴파로스 섬의 비밀","dbru****","10"
103,"극장판 헬로카봇:옴파로스 섬의 비밀","min6****","10"
104,"극장판 헬로카봇:옴파로스 섬의 비밀","sss2****","10"
105,"극장판 헬로카봇:옴파로스 섬의 비밀","disa****","10"
106,"극장판 헬로카봇:옴파로스 섬의 비밀","kim0****","10"
107,"극장판 헬로카봇:옴파로스 섬의 비밀","gmlw****","10"
108,"극장판 헬로카봇:옴파로스 섬의 비밀","hand****","10"
109,"극장판 헬로카봇:옴파로스 섬의 비밀","na68****","10"
110,"극한직업","araj****","10"
111,"뺑반","aan1****","1"
112,"극장판 헬로카봇:옴파로스 섬의 비밀","miya****","10"
113,"극장판 헬로카봇:옴파로스 섬의 비밀","rumi****","10"
114,"극장판 헬로카봇:옴파로스 섬의 비밀","jjan****","10"
115,"극한직업","9021****","8"
116,"극장판 헬로카봇:옴파로스 섬의 비밀","tjal****","10"
117,"극장판 헬로카봇:옴파로스 섬의 비밀","shin****","10"
118,"너의 결혼식","pjhs****","10"
119,"극장판 헬로카봇:옴파로스 섬의 비밀","ebhh****","10"
120,"극장판 헬로카봇:옴파로스 섬의 비밀","eunm****","10"
121,"극장판 헬로카봇:옴파로스 섬의 비밀","lovi****","10"
122,"뺑반","rkad****","6"
123,"극장판 헬로카봇:옴파로스 섬의 비밀","hana****","10"
124,"극장판 헬로카봇:옴파로스 섬의 비밀","ttor****","10"
125,"극장판 헬로카봇:옴파로스 섬의 비밀","gusr****","10"
126,"뺑반","sdh2****","7"
127,"드래곤 길들이기 3","17be****","10"
128,"뺑반","kyc4****","5"
129,"마파도 2","ygac****","10"
130,"극장판 헬로카봇:옴파로스 섬의 비밀","enoc****","10"
131,"극한직업","dlag****","10"
132,"내안의 그놈","kyc4****","5"
133,"극장판 헬로카봇:옴파로스 섬의 비밀","ehig****","8"
134,"극장판 헬로카봇:옴파로스 섬의 비밀","yohi****","10"
135,"극장판 헬로카봇:옴파로스 섬의 비밀","song****","10"
136,"극장판 헬로카봇:옴파로스 섬의 비밀","laks****","10"
137,"러브 유어셀프 인 서울","dnjs****","10"
138,"극한직업","tjsr****","10"
139,"극장판 헬로카봇:옴파로스 섬의 비밀","99fu****","10"
140,"극장판 헬로카봇:옴파로스 섬의 비밀","99fu****","10"
141,"극장판 헬로카봇:옴파로스 섬의 비밀","loon****","10"
142,"극한직업","dpff****","10"
143,"극한직업","kmbc****","2"
144,"극장판 헬로카봇:옴파로스 섬의 비밀","suna****","10"
145,"극장판 헬로카봇:옴파로스 섬의 비밀","iice****","10"
146,"드래곤 길들이기 3","0101****","10"
147,"극장판 헬로카봇:옴파로스 섬의 비밀","teac****","10"
148,"위대한 쇼맨","didt****","10"
149,"극장판 헬로카봇:옴파로스 섬의 비밀","lhpr****","8"
150,"극장판 헬로카봇:옴파로스 섬의 비밀","buni****","10"
151,"극한직업","hh88****","10"
152,"극한직업","jshy****","6"
153,"극장판 헬로카봇:옴파로스 섬의 비밀","pupp****","10"
154,"극장판 헬로카봇:옴파로스 섬의 비밀","lara****","10"
155,"극장판 헬로카봇:옴파로스 섬의 비밀","new9****","10"
156,"극장판 헬로카봇:옴파로스 섬의 비밀","fall****","10"
157,"극장판 헬로카봇:옴파로스 섬의 비밀","whit****","10"
158,"극장판 헬로카봇:옴파로스 섬의 비밀","radi****","10"
159,"극장판 헬로카봇:옴파로스 섬의 비밀","ds03****","10"
160,"두사부일체","zaba****","10"
161,"극장판 헬로카봇:옴파로스 섬의 비밀","khjm****","10"
162,"극장판 헬로카봇:옴파로스 섬의 비밀","choi****","8"
163,"극장판 헬로카봇:옴파로스 섬의 비밀","oicm****","10"
164,"극장판 헬로카봇:옴파로스 섬의 비밀","you-****","10"
165,"극장판 헬로카봇 : 백악기 시대","wjdw****","10"
166,"극장판 헬로카봇:옴파로스 섬의 비밀","leey****","10"
167,"극한직업","thdr****","10"
168,"극장판 헬로카봇:옴파로스 섬의 비밀","cwsh****","10"
169,"극장판 헬로카봇:옴파로스 섬의 비밀","gusw****","10"
170,"극장판 헬로카봇:옴파로스 섬의 비밀","yuri****","10"
171,"극장판 헬로카봇:옴파로스 섬의 비밀","ming****","10"
172,"뺑반","cute****","1"
173,"극장판 헬로카봇:옴파로스 섬의 비밀","yy97****","10"
174,"극한직업","mass****","10"
175,"극장판 헬로카봇:옴파로스 섬의 비밀","1226****","10"
176,"극장판 헬로카봇:옴파로스 섬의 비밀","coko****","10"
177,"뺑반","wkdr****","1"
178,"극장판 헬로카봇:옴파로스 섬의 비밀","imst****","8"
179,"극장판 헬로카봇:옴파로스 섬의 비밀","takc****","10"
180,"극장판 헬로카봇:옴파로스 섬의 비밀","ora1****","10"
181,"극장판 헬로카봇:옴파로스 섬의 비밀","klug****","10"
182,"극장판 헬로카봇:옴파로스 섬의 비밀","baca****","10"
183,"극장판 헬로카봇:옴파로스 섬의 비밀","smil****","10"
184,"뺑반","meow****","4"
185,"극장판 헬로카봇:옴파로스 섬의 비밀","hell****","10"
186,"극장판 헬로카봇:옴파로스 섬의 비밀","youn****","10"
187,"극한직업","ymca****","10"
188,"극장판 헬로카봇:옴파로스 섬의 비밀","miyo****","10"
189,"극장판 헬로카봇:옴파로스 섬의 비밀","yey9****","10"
190,"극장판 헬로카봇:옴파로스 섬의 비밀","ming****","10"
191,"극장판 헬로카봇:옴파로스 섬의 비밀","misu****","10"
192,"극한직업","hana****","8"
193,"극한직업","qwer****","10"
194,"극장판 헬로카봇:옴파로스 섬의 비밀","shee****","10"
195,"극한직업","happ****","10"
196,"토르: 천둥의 신","bee6****","10"
197,"극장판 헬로카봇:옴파로스 섬의 비밀","2ka2****","10"
198,"보헤미안 랩소디","ryur****","4"
199,"극장판 헬로카봇:옴파로스 섬의 비밀","ysrm****","10"
0,"극한직업","sla4****","1"
1,"극한직업","qls7****","10"
2,"뺑반","seon****","10"
3,"극한직업","wlg1****","1"
4,"극한직업","smuf****","2"
5,"드래곤 길들이기 3","sun9****","10"
6,"극장판 헬로카봇:옴파로스 섬의 비밀","sewi****","8"
7,"뺑반","anis****","10"
8,"뺑반","walk****","2"
9,"극한직업","gkst****","6"
10,"극한직업","seon****","10"
11,"극한직업","kino****","10"
12,"베테랑","2car****","1"
13,"스윙키즈","duke****","1"
14,"극한직업","bbll****","6"
15,"퍼스트맨","wirs****","1"
16,"극장판 헬로카봇:옴파로스 섬의 비밀","ll05****","8"
17,"말모이","amor****","9"
18,"춘희막이","tear****","8"
19,"극한직업","wkdg****","10"
20,"굿 윌 헌팅","yunm****","10"
21,"오피스","bosu****","1"
22,"극한직업","huh8****","10"
23,"침묵","ttol****","10"
24,"극한직업","dksd****","10"
25,"극한직업","llkk****","10"
26,"드래곤 길들이기 3","jose****","10"
27,"러브 유어셀프 인 서울","airs****","10"
28,"극한직업","tomt****","10"
29,"드래곤 길들이기 3","fjss****","9"
30,"인생 후르츠","shoo****","10"
31,"극장판 헬로카봇:옴파로스 섬의 비밀","jjkk****","4"
32,"극한직업","huge****","6"
33,"극한직업","jyj6****","10"
34,"콜 미 바이 유어 네임","mtqt****","9"
35,"극한직업","munh****","10"
36,"극장판 헬로카봇:옴파로스 섬의 비밀","ejle****","10"
37,"극한직업","rps0****","8"
38,"완벽한 타인","powe****","6"
39,"주먹왕 랄프 2: 인터넷 속으로","simo****","10"
40,"뺑반","cscs****","10"
41,"뺑반","lee1****","1"
42,"뺑반","wjdw****","10"
43,"극한직업","1997****","9"
44,"퍼스트맨","rita****","10"
45,"드래곤 길들이기 3","poph****","8"
46,"콩가네","ajh7****","1"
47,"뺑반","daes****","1"
48,"뺑반","ghn0****","1"
49,"드래곤 길들이기 3","comi****","10"
50,"뺑반","lyj2****","1"
51,"시스터 액트 2","oth2****","10"
52,"극한직업","pby9****","10"
53,"극한직업","vvon****","10"
54,"더 넌","blue****","6"
55,"뺑반","6000****","10"
56,"뺑반","ekdu****","10"
57,"말모이","hyun****","10"
58,"극한직업","bisk****","10"
59,"극한직업","blue****","10"
60,"극한직업","hyun****","10"
61,"일일시호일","gkdi****","10"
62,"아나스타샤","tjrj****","1"
63,"액트 오브 밸러: 최정예 특수부대","heav****","10"
64,"극장판 헬로카봇:옴파로스 섬의 비밀","lsb1****","10"
65,"극한직업","mzi9****","10"
66,"극한직업","ymh7****","10"
67,"극한직업","sinm****","10"
68,"당신, 거기 있어줄래요","zzzm****","9"
69,"극한직업","nadr****","10"
70,"드래곤 길들이기 3","yuri****","10"
71,"뺑반","fant****","1"
72,"극한직업","cden****","10"
73,"뺑반","veno****","1"
74,"극한직업","psol****","10"
75,"극한직업","beau****","8"
76,"뺑반","sun7****","6"
77,"내안의 그놈","gold****","10"
78,"뺑반","dbwl****","10"
79,"뺑반","hpol****","1"
80,"드래곤 길들이기 3","llua****","10"
81,"드래곤 길들이기 3","myf2****","9"
82,"극한직업","polo****","5"
83,"드래곤 길들이기 3","t2bi****","10"
84,"드래곤 길들이기 3","bbei****","10"
85,"드래곤 길들이기 3","veb2****","10"
86,"뺑반","tjdm****","1"
87,"디스트릭트 9","ll07****","10"
88,"극한직업","bin5****","8"
89,"극장판 헬로카봇:옴파로스 섬의 비밀","kimy****","10"
90,"뺑반","lkh1****","3"
91,"디스트릭트 9","mare****","10"
92,"베놈","dalk****","8"
93,"일일시호일","zksy****","6"
94,"극한직업","shka****","10"
95,"극한직업","mini****","10"
96,"극한직업","xoxo****","10"
97,"극한직업","kmh3****","10"
98,"뺑반","hyeo****","1"
99,"스윙키즈","ayba****","10"
100,"뺑반","jinc****","8"
101,"뺑반","pecu****","2"
102,"극한직업","spac****","10"
103,"뺑반","prim****","2"
104,"뺑반","kmh3****","10"
105,"뺑반","sty0****","1"
106,"말모이","ydon****","10"
107,"뺑반","jhy5****","10"
108,"극한직업","yeju****","10"
109,"극한직업","rich****","8"
110,"극한직업","66st****","6"
111,"마스터마인드","ssem****","10"
112,"말모이","tony****","10"
113,"뺑반","ligi****","8"
114,"뺑반","dkss****","8"
115,"맘마미아!2","dms_****","10"
116,"극장판 헬로카봇:옴파로스 섬의 비밀","gobi****","9"
117,"극한직업","7cas****","6"
118,"극한직업","yunp****","10"
119,"극한직업","jjy1****","10"
120,"스파이더맨: 뉴 유니버스","chuo****","10"
121,"극한직업","zzan****","8"
122,"극한직업","godw****","4"
123,"뺑반","jenn****","10"
124,"뺑반","pand****","1"
125,"극한직업","ieh2****","10"
126,"뺑반","rlac****","1"
127,"신과함께-인과 연","high****","10"
128,"뺑반","thsr****","10"
129,"몬스터 호텔 3","high****","10"
130,"뺑반","zkst****","1"
131,"극한직업","sonm****","10"
132,"드래곤 길들이기 3","rund****","10"
133,"언더독","dbsk****","10"
134,"주먹왕 랄프 2: 인터넷 속으로","high****","10"
135,"극장판 헬로카봇:옴파로스 섬의 비밀","dudf****","10"
136,"레옹","kwon****","8"
137,"극한직업","wonk****","8"
138,"극한직업","jiun****","10"
139,"PMC: 더 벙커","jinq****","1"
140,"그린 북","hyer****","9"
141,"와일드 카드","mich****","10"
142,"극한직업","dhkd****","10"
143,"뺑반","whm0****","10"
144,"극한직업","gold****","10"
145,"뺑반","7cas****","9"
146,"극한직업","sont****","8"
147,"글래스","nals****","6"
148,"뺑반","nado****","1"
149,"인비저블 게스트","quf2****","10"
150,"뺑반","llll****","10"
151,"뺑반","s100****","10"
152,"뺑반","jeon****","1"
153,"극한직업","shar****","9"
154,"신비한 동물들과 그린델왈드의 범죄","gumd****","6"
155,"극한직업","suh5****","10"
156,"퍼시픽 림: 업라이징","craz****","7"
157,"극한직업","ahgu****","10"
158,"극한직업","jang****","10"
159,"극한직업","wnsd****","10"
160,"극한직업","oooo****","8"
161,"드래곤 길들이기 3","curr****","9"
162,"극한직업","chan****","10"
163,"뺑반","rlfo****","1"
164,"극한직업","dalk****","10"
165,"내안의 그놈","gumd****","8"
166,"드래곤 길들이기 3","mg_1****","1"
167,"독전","jhjj****","6"
168,"뺑반","hype****","6"
169,"극장판 헬로카봇:옴파로스 섬의 비밀","yje0****","10"
170,"극장판 헬로카봇:옴파로스 섬의 비밀","nabo****","10"
171,"섹시한 미녀는 괴로워","nba1****","10"
172,"극한직업","jami****","4"
173,"극한직업","tlsd****","10"
174,"인생 후르츠","zzan****","8"
175,"올레","ggor****","1"
176,"창궐","b102****","2"
177,"뺑반","ksyc****","10"
178,"극한직업","yar0****","10"
